Date,ESGU,ESGD,SUSA,ICLN,QCLN,SPY,QQQ,VTI,AGG,VWO
2024-04-01,112.20771789550781,74.32791900634766,106.50840759277344,13.495601654052734,34.155799865722656,509.7541198730469,440.116455078125,253.26394653320312,89.75275421142578,39.52903366088867
2024-04-02,111.48405456542969,73.80482482910156,105.6662826538086,13.27341079711914,32.96949005126953,506.5130310058594,436.31817626953125,250.92343139648438,89.68791198730469,39.66098403930664
2024-04-03,111.6014175415039,74.2999038696289,105.58795928955078,13.360355377197266,33.29572296142578,507.06939697265625,437.29742431640625,251.3135223388672,89.74348449707031,39.717533111572266
2024-04-04,110.32032775878906,73.63668060302734,104.3345718383789,13.350693702697754,33.09800720214844,500.880126953125,430.61083984375,248.30010986328125,89.95642852783203,39.5761604309082
2024-04-05,111.39604949951172,73.9075698852539,105.23544311523438,13.205788612365723,32.811317443847656,506.1127014160156,435.6851501464844,250.806396484375,89.51202392578125,39.69868469238281
2024-04-08,111.45471954345703,74.2531967163086,105.46065521240234,13.302392959594727,33.45389938354492,506.3958435058594,435.8136901855469,251.0989990234375,89.42869567871094,39.94374084472656
2024-04-09,111.67964172363281,74.26253509521484,105.81317138671875,13.717790603637695,34.323856353759766,506.9815368652344,437.426025390625,251.45980834960938,89.73422241210938,40.29246520996094
2024-04-10,110.49633026123047,73.19763946533203,104.40311431884766,13.341035842895508,33.45389938354492,501.9051513671875,433.60791015625,248.65115356445312,88.66022491455078,39.849483489990234
2024-04-11,111.24935913085938,73.4498519897461,104.81438446044922,13.408658027648926,33.532981872558594,505.6929626464844,440.5318908691406,250.33831787109375,88.67874145507812,39.98143768310547
2024-04-12,109.64554595947266,72.23550415039062,103.33577728271484,13.07054328918457,32.326908111572266,498.71282958984375,433.509033203125,246.72999572753906,88.84539031982422,39.20857238769531
2024-04-15,108.28622436523438,72.02064514160156,102.06281280517578,12.780730247497559,31.279001235961914,492.4649353027344,426.3773498535156,243.69708251953125,88.30840301513672,38.963523864746094
2024-04-16,108.03196716308594,71.35742950439453,101.8963394165039,12.616504669189453,30.675960540771484,491.5667724609375,426.4169006347656,242.96563720703125,88.05842590332031,38.482845306396484
2024-04-17,107.40608978271484,71.38545227050781,101.2109146118164,12.72276782989502,30.814361572265625,488.6575622558594,421.21405029296875,241.54183959960938,88.46578979492188,38.5488166809082
2024-04-18,107.16160583496094,71.19862365722656,100.9465103149414,12.655144691467285,30.379383087158203,487.6519775390625,418.8104248046875,241.04449462890625,88.2158203125,38.652488708496094
2024-04-19,106.29125213623047,71.24533081054688,100.28065490722656,12.577861785888672,30.132234573364258,483.3955993652344,410.1455993652344,239.1525421142578,88.30840301513672,38.53939437866211
2024-04-22,107.18115997314453,72.12339782714844,101.05421447753906,12.684126853942871,30.260751724243164,487.8473205566406,414.2703552246094,241.50283813476562,88.36395263671875,38.8692741394043
2024-04-23,108.51114654541016,72.8707046508789,102.31739807128906,12.809711456298828,30.893447875976562,493.63641357421875,420.452392578125,244.3797149658203,88.54911804199219,39.189727783203125
2024-04-24,108.56982421875,72.65585327148438,102.51322937011719,12.69378662109375,31.160371780395508,493.402099609375,421.87677001953125,244.43824768066406,88.31765747070312,39.31224822998047
2024-04-25,108.09063720703125,72.38495635986328,102.23906707763672,12.635824203491211,31.101051330566406,491.52764892578125,419.83917236328125,243.2777099609375,88.06767272949219,39.43478012084961
2024-04-26,109.15658569335938,72.89871978759766,103.17910766601562,12.780730247497559,31.654664993286133,496.18438720703125,426.3180236816406,245.54022216796875,88.26210021972656,39.88719177246094
2024-04-29,109.5379638671875,73.30973815917969,103.60994720458984,12.973938941955566,32.860748291015625,497.94158935546875,428.0489807128906,246.50572204589844,88.53060150146484,40.28304672241211
2024-04-30,107.84616088867188,72.25418090820312,102.21947479248047,12.780730247497559,31.97101402282715,490.0535888671875,419.97760009765625,242.4487762451172,88.16950988769531,39.745811462402344
2024-05-01,107.47454071044922,72.11405944824219,101.66132354736328,12.800050735473633,31.91169548034668,488.4623107910156,416.9409484863281,241.84414672851562,88.48065185546875,39.792938232421875
2024-05-02,108.53071594238281,73.16961669921875,102.73846435546875,13.060882568359375,32.91017532348633,493.0310974121094,422.26251220703125,244.35044860839844,88.8800048828125,40.76372528076172
